source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20221019_Ec_01_SC_CNIC-KI_TMT81_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT81_2	1	135	20221019_Ec_01_SC_CNIC-KI_TMT81_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT81.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT81.raw	1	TMT127C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT52	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT52	1	136	20221019_Ec_01_SC_CNIC-KI_TMT52	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT52.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT52.mzML	1	TMT128N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT18_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT18_2	1	137	20221019_Ec_01_SC_CNIC-KI_TMT18_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT18.raw	1	TMT128C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT43_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT43_2	1	138	20221019_Ec_01_SC_CNIC-KI_TMT43_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT43.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT43.raw	1	TMT129N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT9_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT9_2	1	139	20221019_Ec_01_SC_CNIC-KI_TMT9_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT9.raw	1	TMT129C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT35_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT35_2	1	140	20221019_Ec_01_SC_CNIC-KI_TMT35_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT35.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT35.mzML	1	TMT130N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT19_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT19_2	1	141	20221019_Ec_01_SC_CNIC-KI_TMT19_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT19.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT19.mzML	1	TMT130C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT7_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT7_2	1	142	20221019_Ec_01_SC_CNIC-KI_TMT7_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT7.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT7.mzML	1	TMT131N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT63_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT63_2	1	143	20221019_Ec_01_SC_CNIC-KI_TMT63_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT63.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT63.raw	1	TMT131C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT47	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT47	1	144	20221019_Ec_01_SC_CNIC-KI_TMT47	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT47.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT47.mzML	1	TMT126	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT38_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT38_2	1	145	20221019_Ec_01_SC_CNIC-KI_TMT38_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT38.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT38.mzML	1	TMT127N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT80_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT80_2	1	146	20221019_Ec_01_SC_CNIC-KI_TMT80_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT80.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT80.mzML	1	TMT127C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT52_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT52_2	1	147	20221019_Ec_01_SC_CNIC-KI_TMT52_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT52.raw	1	TMT128N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT22_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT22_2	1	148	20221019_Ec_01_SC_CNIC-KI_TMT22_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT22.raw	1	TMT128C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT62_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT62_2	1	149	20221019_Ec_01_SC_CNIC-KI_TMT62_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT62.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT62.mzML	1	TMT129N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT61_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT61_2	1	150	20221019_Ec_01_SC_CNIC-KI_TMT61_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT61.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT61.raw	1	TMT129C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT6_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT6_2	1	151	20221019_Ec_01_SC_CNIC-KI_TMT6_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT6.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT6.mzML	1	TMT130N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT34_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT34_2	1	152	20221019_Ec_01_SC_CNIC-KI_TMT34_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT34.raw	1	TMT130C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT67_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT67_2	1	153	20221019_Ec_01_SC_CNIC-KI_TMT67_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT67.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT67.raw	1	TMT131N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT47_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT47_2	1	154	20221019_Ec_01_SC_CNIC-KI_TMT47_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT47.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT47.raw	1	TMT131C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT20_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT20_2	1	155	20221019_Ec_01_SC_CNIC-KI_TMT20_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT20.raw	1	TMT126	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT46_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT46_2	1	156	20221019_Ec_01_SC_CNIC-KI_TMT46_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT46.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT46.raw	1	TMT127N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT76_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT76_2	1	157	20221019_Ec_01_SC_CNIC-KI_TMT76_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT76.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT76.raw	1	TMT127C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT68_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT68_2	1	158	20221019_Ec_01_SC_CNIC-KI_TMT68_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT68.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT68.raw	1	TMT128N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT45_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT45_2	1	159	20221019_Ec_01_SC_CNIC-KI_TMT45_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT45.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT45.mzML	1	TMT128C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT2_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT2_2	1	160	20221019_Ec_01_SC_CNIC-KI_TMT2_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT2.raw	1	TMT129N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT51_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT51_2	1	161	20221019_Ec_01_SC_CNIC-KI_TMT51_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT51.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT51.mzML	1	TMT129C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
